word,reading,consensus_level,level_votes,family_level_votes,reference_sources,reference_families,support_count,candidate_type,example_meaning,relation_type,same_reading_current_forms,same_word_current_readings,jmdict_current_forms,jmdict_current_readings,jmdict_current_levels,jmdict_all_forms,jmdict_resolved
～なんか,～なんか,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,in the least ~,fully-absent,,,,,,,no
～にくい,～にくい,N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,difficult to do ~,fully-absent,,,,,,,no
～日,～にち,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,~日,fully-absent,,,,,,,no
～年,～ねん,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,~年,fully-absent,,,,,,,no
～年生,～ねんせい,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,counter for school year,fully-absent,,,,,,,no
～派,～は,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"group, party, section (mil)",fully-absent,,,,,,,no
～杯,～はい,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,counter for cupfuls,fully-absent,,,,,,,no
～泊,～はく,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,"counter for staying (e.g., 2 nights)",fully-absent,,,,,,,no
～始める,～はじめる,N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,to start doing ~,fully-absent,,,,,,,no
～発,～はつ,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,counter for bullets,fully-absent,,,,,,,no
～ばかり,～ばかり,N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,"just did ~, only",fully-absent,,,,,,,no
～番,～ばん,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,第～,fully-absent,,,,,,,no
～番目,～ばんめ,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,~th,fully-absent,,,,,,,no
～費,～ひ,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,cost of ~,fully-absent,,,,,,,no
～匹,～ひき,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,～只 (小动物),fully-absent,,,,,,,no
～病,～びょう,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,kind of disease,fully-absent,,,,,,,no
～風,～ふう,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,~ style,fully-absent,,,,,,,no
～分,～ふん,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,~ minutes,fully-absent,,,,,,,no
～部,～ぶ,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,~ part,fully-absent,,,,,,,no
～振り,～ぶり,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,after an interval of ~,fully-absent,,,,,,,no
～遍,～へん,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,time,fully-absent,,,,,,,no
～弁,～べん,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,"speech, dialect",fully-absent,,,,,,,no
～歩,～ほ,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,"step, pace",fully-absent,,,,,,,no
～ほう (ひかく),～ほう (ひかく),N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,(in comparison),fully-absent,,,,,,,no
～本,～ほん,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,～根/支/条 (量词，用于细长物体),fully-absent,,,,,,,no
～ぽい,～ぽい,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,~ish,fully-absent,,,,,,,no
～枚,～まい,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,～张 (量词，用于扁平物体),fully-absent,,,,,,,no
～前,～まえ,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,～前,fully-absent,,,,,,,no
～まま,～まま,N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,as it is,fully-absent,,,,,,,no
～まみれ,～まみれ,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"covered with (by, in) ~",fully-absent,,,,,,,no
～味,～み,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,~ cast (sense of taste),fully-absent,,,,,,,no
～みたい,～みたい,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,looks like ~,fully-absent,,,,,,,no
～向け,～むけ,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,for ~,fully-absent,,,,,,,no
～目,～め,N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,"number ~ sequence, ~nd; ~th",fully-absent,,,,,,,no
～名,～めい,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,counter for people,fully-absent,,,,,,,no
～網,～もう,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,~ network,fully-absent,,,,,,,no
～もち,～もち,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,person who has ~,fully-absent,,,,,,,no
～問,～もん,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,counter for questions,fully-absent,,,,,,,no
～夜,～や,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,counter for nights,fully-absent,,,,,,,no
～屋,～や,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,~ shop,fully-absent,,,,,,,no
～薬,～やく,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,medicine,fully-absent,,,,,,,no
～やすい,～やすい,N4,"{""N4"": 1}","{""community-independent"": ""N4""}",wordmaster,community-independent,1,lexical,容易～,fully-absent,,,,,,,no
～油,～ゆ,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,~ oil,fully-absent,,,,,,,no
～寄り,～より,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,"near to ~ (e.g., North by East)",fully-absent,,,,,,,no
～流,～りゅう,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,"fashion, manner, way",fully-absent,,,,,,,no
～料,～りょう,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,"fare, charge",fully-absent,,,,,,,no
～領,～りょう,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,territory,fully-absent,,,,,,,no
～力,～りょく,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,power of ~,fully-absent,,,,,,,no
～論,～ろん,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,theory,fully-absent,,,,,,,no
～羽,～わ,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,counter for rabbits; birds,fully-absent,,,,,,,no
～割,～わり,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,~ percent,fully-absent,,,,,,,no
～増し,～増し,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,~increase,fully-absent,,,,,,,no
〜 (まる) ごと,〜 (まる) ごと,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,整个～，全部的～,fully-absent,,,,,,,no
嗚呼,ああ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,Ah!; Oh!; Alas!,same-reading-different-writing|same-jmdict-entry,ああ,,ああ,ああ,N5,あ〜|あ〜あ|あ〜っ|あぁ|ああ|ああぁ|ああっ|ああー|あー|あーっ|アァ|アア|アー|吁|嗚呼|嗟|嗟乎|噫|於乎|於戯,yes
あいかわらず,あいかわらず,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",waller,waller-derived,1,kana/loanword,"as ever,as usual,the same",same-reading-different-writing|same-jmdict-entry,相変わらず,,相変わらず,あいかわらず,N3,あいかわらず|あい変らず|あい変わらず|相かわらず|相不変|相変らず|相変わらず,yes
あいさつ,あいさつ,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",waller,waller-derived,1,kana/loanword,to greet,same-reading-different-writing|same-jmdict-entry,挨拶,,挨拶,あいさつ,N4,あいさつ|挨拶,yes
愛想,あいそう,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,和蔼,same-writing-different-reading|same-jmdict-entry,,あいそ,愛想,あいそ,N1,あいそ|あいそう|愛想,yes
アイデア; アイディア,アイデア; アイディア,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,idea,fully-absent,,,,,,,no
アイディア,アイディア,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",waller,waller-derived,1,kana/loanword,idea,same-jmdict-entry,,,アイデア,アイデア,N4,アィディア|アイデア|アイディア,yes
愛憎,あいにく,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,likes and dislikes,same-reading-different-writing|same-writing-different-reading,あいにく|生憎,あいぞう,,,,,no
あいまい,あいまい,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,kana/loanword,"vague, ambiguous",same-reading-different-writing|same-jmdict-entry,曖昧,,曖昧,あいまい,N2,あいまい|あい昧|曖昧,yes
敢えて,あえて,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,dare (to do); challenge (to do),same-reading-different-writing|same-jmdict-entry,あえて,,あえて,あえて,N2,あえて|敢えて|敢て,yes
亜科,あか,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,suborder; subfamily,same-reading-different-writing,垢|赤,,,,,,yes
銅,あかがね,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,copper,same-writing-different-reading|same-jmdict-entry,,どう,どう|銅,どう,N1|N5,あか|あかがね|どう|赤金|銅,yes
あかちゃん,あかちゃん,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",waller,waller-derived,1,kana/loanword,infant,same-reading-different-writing|same-jmdict-entry,赤ちゃん,,赤ちゃん,あかちゃん,N3,あかちゃん|赤ちゃん,yes
明白,あからさま,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,obvious; overt; plainly,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,あからさま,めいはく,あからさま,あからさま,N1,あからさま|偸閑|明白|白地,yes
明い,あかるい,N5,"{""N5"": 1}","{""waller-derived"": ""N5""}",openjlpt|waller,waller-derived,1,lexical,bright,same-reading-different-writing|same-jmdict-entry,明るい,,明るい,あかるい,N5,あかるい|明い|明るい,yes
あかんぼう,あかんぼう,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",waller,waller-derived,1,kana/loanword,baby,same-reading-different-writing|same-jmdict-entry,赤ん坊,,赤ん坊,あかんぼう,N4,あかんぼ|あかんぼう|赤んぼ|赤んぼう|赤ん坊,yes
上る,あがる,N4,"{""N4"": 1}","{""waller-derived"": ""N4""}",openjlpt|waller,waller-derived,1,lexical,to rise,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,上がる|挙がる,のぼる,上がる,あがる,N5,あがる|アガる|上がる|上る|上ル|騰がる,yes
明き,あき,N2,"{""N2"": 1}","{""waller-derived"": ""N2""}",openjlpt|waller,waller-derived,1,lexical,room; time to spare; emptiness,same-reading-different-writing|same-jmdict-entry,安芸|秋|空き|飽き,,空き,あき,N3,あき|明き|空き,yes
商人,あきうど,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,trader; shopkeeper; merchant,same-writing-different-reading|same-jmdict-entry,,しょうにん,商人,しょうにん,N1,あきうど|あきびと|あきゅうど|あきんど|しょうにん|商人,yes
空間,あきま,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,vacancy; room for rent or lease,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,空き間,くうかん,空き間,あきま,N1,あきま|明き間|空き間|空間,yes
灰,あく,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt,waller-derived,1,lexical,puckery juice,same-reading-different-writing|same-writing-different-reading,悪|空く|開く,はい,,,,,no
灰汁,あく,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",waller,waller-derived,1,lexical,puckery juice,same-reading-different-writing,悪|空く|開く,,,,,,yes
悪日,あくび,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,unlucky day,same-reading-different-writing|same-writing-different-reading|same-jmdict-entry,あくび|欠伸,あくにち,あくび|悪日,あくにち|あくび,N1|N3,あくにち|あくび|悪日,yes
飽くまで,あくまで,N2,"{""N2"": 2}","{""community-independent"": ""N2"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to the end; to the last; stubbornly,same-reading-different-writing|same-jmdict-entry,あくまで,,あくまで,あくまで,N2,あくまで|飽くまで|飽く迄,yes
明くる～,あくる～,N2,"{""N2"": 1}","{""community-independent"": ""N2""}",wordmaster,community-independent,1,lexical,"next, following",fully-absent,,,,,,,no
朝御飯,あさごはん,N5,"{""N5"": 2}","{""community-independent"": ""N5"", ""waller-derived"": ""N5""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,breakfast,same-reading-different-writing|same-jmdict-entry,朝ごはん|朝ご飯,,朝ごはん|朝ご飯,あさごはん,N5,あさごはん|朝ごはん|朝ご飯|朝御飯,yes
あざ,あざ,N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,kana/loanword,"痣, 瘀伤",same-reading-different-writing|same-jmdict-entry,字|痣,,字|痣,あざ,N1|N4,あざ|アザ|字|痣|黶,yes
足; 脚,あし,N5,"{""N5"": 1}","{""community-independent"": ""N5""}",wordmaster,community-independent,1,lexical,脚,same-reading-different-writing,脚|葦|足,,,,,,no
あせる (こえが～),あせる (こえが～),N1,"{""N1"": 1}","{""community-independent"": ""N1""}",wordmaster,community-independent,1,lexical,褪色,fully-absent,,,,,,,no
彼処,あそこ,N1,"{""N1"": 1}","{""waller-derived"": ""N1""}",openjlpt|waller,waller-derived,1,lexical,1.  (uk) there; over there; that place,same-reading-different-writing|same-jmdict-entry,あそこ,,あそこ,あそこ,N5,あこ|あしこ|あすこ|あそこ|かしこ|アソコ|彼処|彼所,yes
暖かい,あたたか(い),N3,"{""N3"": 1}","{""waller-derived"": ""N3""}",openjlpt,waller-derived,1,lexical,warm; mild,same-writing-different-reading,,あたたかい,,,,,no
暖まる,あたたまる,N3,"{""N2"": 1, ""N3"": 1}","{""community-independent"": ""N3"", ""waller-derived"": ""N2""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to warm up; to get warm,same-reading-different-writing|same-jmdict-entry,温まる,,温まる,あたたまる,N2,あたたまる|あったまる|ぬくまる|暖まる|温まる,yes
